Time,Collection,Latitude,Longitude,Unit,Data Technology,Host,Protocol,Round Trip Time,Sequence Number,Packet Size,Round Trip Time float,Test Type,Test Status
2025-02-25 22:01:57.940,Day2-TMO-MNO-DEF-OUTER,36.19449000,-94.18498800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,44,5,32,44.5,Ping,Completed
2025-02-25 22:01:58.954,Day2-TMO-MNO-DEF-OUTER,36.19449100,-94.18503900,QualiPoc_083101,5G NR,8.8.8.8,ICMP,58,6,32,58.2,Ping,Completed
2025-02-25 22:01:59.963,Day2-TMO-MNO-DEF-OUTER,36.19449200,-94.18506100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,65,7,32,65.1,Ping,Completed
2025-02-25 22:02:00.962,Day2-TMO-MNO-DEF-OUTER,36.19449200,-94.18508900,QualiPoc_083101,5G NR,8.8.8.8,ICMP,62,8,32,61.7,Ping,Completed
2025-02-25 22:02:01.944,Day2-TMO-MNO-DEF-OUTER,36.19449500,-94.18511300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,44,9,32,43.6,Ping,Completed
2025-02-25 22:02:02.954,Day2-TMO-MNO-DEF-OUTER,36.19449600,-94.18513700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,51,10,32,51,Ping,Completed
2025-02-25 22:02:34.549,Day2-TMO-MNO-DEF-OUTER,36.19348300,-94.18591700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,56,1,32,55.6,Ping,Completed
2025-02-25 22:02:35.566,Day2-TMO-MNO-DEF-OUTER,36.19349000,-94.18604600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,71,2,32,70.8,Ping,Completed
2025-02-25 22:02:36.571,Day2-TMO-MNO-DEF-OUTER,36.19350100,-94.18618300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,74,3,32,73.5,Ping,Completed
2025-02-25 22:02:37.561,Day2-TMO-MNO-DEF-OUTER,36.19351000,-94.18632100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,63,4,32,63.2,Ping,Completed
2025-02-25 22:02:38.561,Day2-TMO-MNO-DEF-OUTER,36.19351300,-94.18646900,QualiPoc_083101,5G NR,8.8.8.8,ICMP,60,5,32,60.5,Ping,Completed
2025-02-25 22:02:39.565,Day2-TMO-MNO-DEF-OUTER,36.19351900,-94.18661900,QualiPoc_083101,5G NR,8.8.8.8,ICMP,65,6,32,65,Ping,Completed
2025-02-25 22:02:40.543,Day2-TMO-MNO-DEF-OUTER,36.19352300,-94.18677000,QualiPoc_083101,5G NR,8.8.8.8,ICMP,41,7,32,41.3,Ping,Completed
2025-02-25 22:02:41.564,Day2-TMO-MNO-DEF-OUTER,36.19352600,-94.18692600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,59,8,32,59.3,Ping,Completed
2025-02-25 22:02:42.563,Day2-TMO-MNO-DEF-OUTER,36.19353000,-94.18708300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,58,9,32,58.2,Ping,Completed
2025-02-25 22:02:43.568,Day2-TMO-MNO-DEF-OUTER,36.19353600,-94.18724300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,58,10,32,58.4,Ping,Completed
2025-02-25 22:03:15.134,Day2-TMO-MNO-DEF-OUTER,36.19364800,-94.19194400,QualiPoc_083101,5G NR,8.8.8.8,ICMP,70,1,32,70.2,Ping,Completed
2025-02-25 22:03:16.127,Day2-TMO-MNO-DEF-OUTER,36.19369600,-94.19202100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,62,2,32,62.3,Ping,Completed
2025-02-25 22:03:17.142,Day2-TMO-MNO-DEF-OUTER,36.19371600,-94.19204800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,75,3,32,75.4,Ping,Completed
2025-02-25 22:03:18.130,Day2-TMO-MNO-DEF-OUTER,36.19376300,-94.19210400,QualiPoc_083101,5G NR,8.8.8.8,ICMP,62,4,32,61.6,Ping,Completed
2025-02-25 22:03:19.137,Day2-TMO-MNO-DEF-OUTER,36.19381200,-94.19220600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,66,5,32,66.2,Ping,Completed
2025-02-25 22:03:20.129,Day2-TMO-MNO-DEF-OUTER,36.19383200,-94.19228000,QualiPoc_083101,5G NR,8.8.8.8,ICMP,57,6,32,57.3,Ping,Completed
2025-02-25 22:03:21.149,Day2-TMO-MNO-DEF-OUTER,36.19383900,-94.19231800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,76,7,32,76.2,Ping,Completed
2025-02-25 22:03:22.149,Day2-TMO-MNO-DEF-OUTER,36.19383500,-94.19239400,QualiPoc_083101,5G NR,8.8.8.8,ICMP,74,8,32,74.4,Ping,Completed
2025-02-25 22:03:23.158,Day2-TMO-MNO-DEF-OUTER,36.19378100,-94.19254300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,81,9,32,81,Ping,Completed
2025-02-25 22:03:24.142,Day2-TMO-MNO-DEF-OUTER,36.19375700,-94.19257000,QualiPoc_083101,5G NR,8.8.8.8,ICMP,64,10,32,64.5,Ping,Completed
2025-02-25 22:03:46.246,Day2-TMO-MNO-DEF-OUTER,36.19351500,-94.19103500,QualiPoc_083101,5G NR,8.8.8.8,ICMP,74,1,32,74.3,Ping,Completed
2025-02-25 22:03:47.255,Day2-TMO-MNO-DEF-OUTER,36.19351300,-94.19089600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,82,2,32,81.5,Ping,Completed
2025-02-25 22:03:48.249,Day2-TMO-MNO-DEF-OUTER,36.19351300,-94.19075500,QualiPoc_083101,5G NR,8.8.8.8,ICMP,75,3,32,75.1,Ping,Completed
2025-02-25 22:03:49.245,Day2-TMO-MNO-DEF-OUTER,36.19351000,-94.19060800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,70,4,32,70.2,Ping,Completed
2025-02-25 22:03:50.224,Day2-TMO-MNO-DEF-OUTER,36.19351000,-94.19046300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,47,5,32,47,Ping,Completed
2025-02-25 22:03:51.256,Day2-TMO-MNO-DEF-OUTER,36.19350800,-94.19031400,QualiPoc_083101,5G NR,8.8.8.8,ICMP,77,6,32,77.3,Ping,Completed
2025-02-25 22:03:52.254,Day2-TMO-MNO-DEF-OUTER,36.19350800,-94.19016800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,75,7,32,75,Ping,Completed
2025-02-25 22:03:53.250,Day2-TMO-MNO-DEF-OUTER,36.19349900,-94.19002400,QualiPoc_083101,5G NR,8.8.8.8,ICMP,70,8,32,69.8,Ping,Completed
2025-02-25 22:03:54.242,Day2-TMO-MNO-DEF-OUTER,36.19349600,-94.18988400,QualiPoc_083101,5G NR,8.8.8.8,ICMP,60,9,32,60.1,Ping,Completed
2025-02-25 22:03:55.248,Day2-TMO-MNO-DEF-OUTER,36.19349200,-94.18973900,QualiPoc_083101,5G NR,8.8.8.8,ICMP,64,10,32,64.1,Ping,Completed
2025-02-25 22:04:26.703,Day2-TMO-MNO-DEF-OUTER,36.19340400,-94.18567500,QualiPoc_083101,5G NR,8.8.8.8,ICMP,62,1,32,61.9,Ping,Completed
2025-02-25 22:04:27.703,Day2-TMO-MNO-DEF-OUTER,36.19340000,-94.18551400,QualiPoc_083101,5G NR,8.8.8.8,ICMP,60,2,32,60.5,Ping,Completed
2025-02-25 22:04:28.700,Day2-TMO-MNO-DEF-OUTER,36.19339900,-94.18527900,QualiPoc_083101,5G NR,8.8.8.8,ICMP,55,3,32,55.1,Ping,Completed
2025-02-25 22:04:29.698,Day2-TMO-MNO-DEF-OUTER,36.19340000,-94.18520400,QualiPoc_083101,5G NR,8.8.8.8,ICMP,52,4,32,51.8,Ping,Completed
2025-02-25 22:04:30.701,Day2-TMO-MNO-DEF-OUTER,36.19339600,-94.18497000,QualiPoc_083101,5G NR,8.8.8.8,ICMP,54,5,32,54,Ping,Completed
2025-02-25 22:04:31.698,Day2-TMO-MNO-DEF-OUTER,36.19339400,-94.18489500,QualiPoc_083101,5G NR,8.8.8.8,ICMP,49,6,32,49,Ping,Completed
2025-02-25 22:04:32.716,Day2-TMO-MNO-DEF-OUTER,36.19338700,-94.18467100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,66,7,32,66.3,Ping,Completed
2025-02-25 22:04:33.719,Day2-TMO-MNO-DEF-OUTER,36.19338100,-94.18452400,QualiPoc_083101,5G NR,8.8.8.8,ICMP,66,8,32,65.7,Ping,Completed
2025-02-25 22:04:34.718,Day2-TMO-MNO-DEF-OUTER,36.19337700,-94.18444900,QualiPoc_083101,5G NR,8.8.8.8,ICMP,64,9,32,64,Ping,Completed
2025-02-25 22:04:35.718,Day2-TMO-MNO-DEF-OUTER,36.19337400,-94.18423600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,65,10,32,64.6,Ping,Completed
2025-02-25 22:05:07.146,Day2-TMO-MNO-DEF-OUTER,36.19334800,-94.18320800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,73,1,32,73,Ping,Completed
2025-02-25 22:05:08.119,Day2-TMO-MNO-DEF-OUTER,36.19334100,-94.18309900,QualiPoc_083101,5G NR,8.8.8.8,ICMP,44,2,32,43.9,Ping,Completed
2025-02-25 22:05:09.141,Day2-TMO-MNO-DEF-OUTER,36.19334000,-94.18291600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,62,3,32,62.4,Ping,Completed
2025-02-25 22:05:10.137,Day2-TMO-MNO-DEF-OUTER,36.19333200,-94.18278200,QualiPoc_083101,5G NR,8.8.8.8,ICMP,59,4,32,59,Ping,Completed
2025-02-25 22:05:11.140,Day2-TMO-MNO-DEF-OUTER,36.19332600,-94.18271300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,59,5,32,59.4,Ping,Completed
2025-02-25 22:05:12.139,Day2-TMO-MNO-DEF-OUTER,36.19332300,-94.18256700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,58,6,32,57.7,Ping,Completed
2025-02-25 22:05:13.140,Day2-TMO-MNO-DEF-OUTER,36.19332200,-94.18234900,QualiPoc_083101,5G NR,8.8.8.8,ICMP,56,7,32,56.4,Ping,Completed
2025-02-25 22:05:14.140,Day2-TMO-MNO-DEF-OUTER,36.19332000,-94.18227800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,55,8,32,54.8,Ping,Completed
2025-02-25 22:05:15.143,Day2-TMO-MNO-DEF-OUTER,36.19331800,-94.18209200,QualiPoc_083101,5G NR,8.8.8.8,ICMP,53,9,32,53.1,Ping,Completed
2025-02-25 22:05:16.162,Day2-TMO-MNO-DEF-OUTER,36.19331700,-94.18199000,QualiPoc_083101,5G NR,8.8.8.8,ICMP,74,10,32,73.7,Ping,Completed
2025-02-25 22:05:47.663,Day2-TMO-MNO-DEF-OUTER,36.19328000,-94.17994100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,52,1,32,51.5,Ping,Completed
2025-02-25 22:05:48.685,Day2-TMO-MNO-DEF-OUTER,36.19327800,-94.17986600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,71,2,32,70.9,Ping,Completed
2025-02-25 22:05:49.677,Day2-TMO-MNO-DEF-OUTER,36.19327300,-94.17971300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,63,3,32,62.7,Ping,Completed
2025-02-25 22:05:50.677,Day2-TMO-MNO-DEF-OUTER,36.19326600,-94.17947600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,62,4,32,61.6,Ping,Completed
2025-02-25 22:05:51.682,Day2-TMO-MNO-DEF-OUTER,36.19326100,-94.17931500,QualiPoc_083101,5G NR,8.8.8.8,ICMP,65,5,32,65,Ping,Completed
2025-02-25 22:05:52.682,Day2-TMO-MNO-DEF-OUTER,36.19325700,-94.17914800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,65,6,32,65,Ping,Completed
2025-02-25 22:05:53.678,Day2-TMO-MNO-DEF-OUTER,36.19325200,-94.17897500,QualiPoc_083101,5G NR,8.8.8.8,ICMP,58,7,32,58.4,Ping,Completed
2025-02-25 22:05:54.652,Day2-TMO-MNO-DEF-OUTER,36.19324900,-94.17888800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,33,8,32,32.6,Ping,Completed
2025-02-25 22:05:55.677,Day2-TMO-MNO-DEF-OUTER,36.19324000,-94.17862300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,56,9,32,55.9,Ping,Completed
2025-02-25 22:05:56.679,Day2-TMO-MNO-DEF-OUTER,36.19323700,-94.17853400,QualiPoc_083101,5G NR,8.8.8.8,ICMP,55,10,32,55.1,Ping,Completed
2025-02-25 22:06:18.883,Day2-TMO-MNO-DEF-OUTER,36.19314100,-94.17501800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,62,1,32,61.9,Ping,Completed
2025-02-25 22:06:19.878,Day2-TMO-MNO-DEF-OUTER,36.19313500,-94.17479900,QualiPoc_083101,5G NR,8.8.8.8,ICMP,56,2,32,55.8,Ping,Completed
2025-02-25 22:06:20.877,Day2-TMO-MNO-DEF-OUTER,36.19313300,-94.17472700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,55,3,32,54.7,Ping,Completed
2025-02-25 22:06:21.878,Day2-TMO-MNO-DEF-OUTER,36.19313000,-94.17458300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,54,4,32,54.5,Ping,Completed
2025-02-25 22:06:22.881,Day2-TMO-MNO-DEF-OUTER,36.19312300,-94.17436900,QualiPoc_083101,5G NR,8.8.8.8,ICMP,56,5,32,56.5,Ping,Completed
2025-02-25 22:06:23.879,Day2-TMO-MNO-DEF-OUTER,36.19311900,-94.17423000,QualiPoc_083101,5G NR,8.8.8.8,ICMP,53,6,32,52.9,Ping,Completed
2025-02-25 22:06:24.888,Day2-TMO-MNO-DEF-OUTER,36.19311700,-94.17416200,QualiPoc_083101,5G NR,8.8.8.8,ICMP,60,7,32,60.2,Ping,Completed
2025-02-25 22:06:25.878,Day2-TMO-MNO-DEF-OUTER,36.19311300,-94.17402100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,49,8,32,49,Ping,Completed
2025-02-25 22:06:26.898,Day2-TMO-MNO-DEF-OUTER,36.19311000,-94.17388500,QualiPoc_083101,5G NR,8.8.8.8,ICMP,66,9,32,65.7,Ping,Completed
2025-02-25 22:06:27.878,Day2-TMO-MNO-DEF-OUTER,36.19310500,-94.17368700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,44,10,32,44.3,Ping,Completed
2025-02-25 22:06:59.362,Day2-TMO-MNO-DEF-OUTER,36.19418900,-94.17258200,QualiPoc_083101,5G NR,8.8.8.8,ICMP,61,1,32,61.4,Ping,Completed
2025-02-25 22:07:00.358,Day2-TMO-MNO-DEF-OUTER,36.19423800,-94.17258400,QualiPoc_083101,5G NR,8.8.8.8,ICMP,56,2,32,55.9,Ping,Completed
2025-02-25 22:07:01.359,Day2-TMO-MNO-DEF-OUTER,36.19428300,-94.17259100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,55,3,32,54.9,Ping,Completed
2025-02-25 22:07:02.357,Day2-TMO-MNO-DEF-OUTER,36.19433000,-94.17260700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,53,4,32,52.8,Ping,Completed
2025-02-25 22:07:03.361,Day2-TMO-MNO-DEF-OUTER,36.19437400,-94.17263700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,56,5,32,55.9,Ping,Completed
2025-02-25 22:07:04.363,Day2-TMO-MNO-DEF-OUTER,36.19440800,-94.17268400,QualiPoc_083101,5G NR,8.8.8.8,ICMP,57,6,32,56.6,Ping,Completed
2025-02-25 22:07:05.361,Day2-TMO-MNO-DEF-OUTER,36.19443100,-94.17274400,QualiPoc_083101,5G NR,8.8.8.8,ICMP,53,7,32,53.2,Ping,Completed
2025-02-25 22:07:06.385,Day2-TMO-MNO-DEF-OUTER,36.19444200,-94.17281300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,76,8,32,75.5,Ping,Completed
2025-02-25 22:07:07.357,Day2-TMO-MNO-DEF-OUTER,36.19444800,-94.17288600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,46,9,32,45.8,Ping,Completed
2025-02-25 22:07:08.359,Day2-TMO-MNO-DEF-OUTER,36.19445100,-94.17296000,QualiPoc_083101,5G NR,8.8.8.8,ICMP,45,10,32,45.2,Ping,Completed
2025-02-25 22:07:39.769,Day2-TMO-MNO-DEF-OUTER,36.19382100,-94.17430800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,68,1,32,68.1,Ping,Completed
2025-02-25 22:07:40.758,Day2-TMO-MNO-DEF-OUTER,36.19372100,-94.17431600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,54,2,32,54.4,Ping,Completed
2025-02-25 22:07:41.760,Day2-TMO-MNO-DEF-OUTER,36.19368800,-94.17431900,QualiPoc_083101,5G NR,8.8.8.8,ICMP,56,3,32,56.5,Ping,Completed
2025-02-25 22:07:42.762,Day2-TMO-MNO-DEF-OUTER,36.19362300,-94.17432400,QualiPoc_083101,5G NR,8.8.8.8,ICMP,57,4,32,57.1,Ping,Completed
2025-02-25 22:07:43.759,Day2-TMO-MNO-DEF-OUTER,36.19353300,-94.17433100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,51,5,32,51.1,Ping,Completed
2025-02-25 22:07:44.759,Day2-TMO-MNO-DEF-OUTER,36.19350500,-94.17433300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,49,6,32,49.4,Ping,Completed
2025-02-25 22:07:45.757,Day2-TMO-MNO-DEF-OUTER,36.19343000,-94.17433800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,47,7,32,47,Ping,Completed
2025-02-25 22:07:46.757,Day2-TMO-MNO-DEF-OUTER,36.19339000,-94.17434100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,46,8,32,45.7,Ping,Completed
2025-02-25 22:07:47.777,Day2-TMO-MNO-DEF-OUTER,36.19337100,-94.17434200,QualiPoc_083101,5G NR,8.8.8.8,ICMP,64,9,32,64.3,Ping,Completed
2025-02-25 22:07:48.781,Day2-TMO-MNO-DEF-OUTER,36.19334600,-94.17434500,QualiPoc_083101,5G NR,8.8.8.8,ICMP,66,10,32,65.8,Ping,Completed
2025-02-25 22:08:20.422,Day2-TMO-MNO-DEF-OUTER,36.19327800,-94.17640500,QualiPoc_083101,5G NR,8.8.8.8,ICMP,59,1,32,59.4,Ping,Completed
2025-02-25 22:08:21.420,Day2-TMO-MNO-DEF-OUTER,36.19328200,-94.17653400,QualiPoc_083101,5G NR,8.8.8.8,ICMP,56,2,32,56.3,Ping,Completed
2025-02-25 22:08:22.418,Day2-TMO-MNO-DEF-OUTER,36.19328500,-94.17666300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,51,3,32,51.4,Ping,Completed
2025-02-25 22:08:23.437,Day2-TMO-MNO-DEF-OUTER,36.19328800,-94.17678900,QualiPoc_083101,5G NR,8.8.8.8,ICMP,70,4,32,69.7,Ping,Completed
2025-02-25 22:08:24.418,Day2-TMO-MNO-DEF-OUTER,36.19329100,-94.17691700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,49,5,32,49.2,Ping,Completed
2025-02-25 22:08:25.418,Day2-TMO-MNO-DEF-OUTER,36.19329500,-94.17704700,QualiPoc_083101,5G NR,8.8.8.8,ICMP,47,6,32,47.1,Ping,Completed
2025-02-25 22:08:26.439,Day2-TMO-MNO-DEF-OUTER,36.19329900,-94.17716600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,67,7,32,67.3,Ping,Completed
2025-02-25 22:08:27.447,Day2-TMO-MNO-DEF-OUTER,36.19330200,-94.17727800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,70,8,32,69.6,Ping,Completed
2025-02-25 22:08:28.443,Day2-TMO-MNO-DEF-OUTER,36.19330500,-94.17739100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,69,9,32,69.2,Ping,Completed
2025-02-25 22:08:29.447,Day2-TMO-MNO-DEF-OUTER,36.19330800,-94.17749600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,70,10,32,69.6,Ping,Completed
2025-02-25 22:08:51.624,Day2-TMO-MNO-DEF-OUTER,36.19340900,-94.17972300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,46,1,32,46.3,Ping,Completed
2025-02-25 22:08:52.643,Day2-TMO-MNO-DEF-OUTER,36.19341300,-94.17986800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,64,2,32,63.8,Ping,Completed
2025-02-25 22:08:53.641,Day2-TMO-MNO-DEF-OUTER,36.19341700,-94.18001400,QualiPoc_083101,5G NR,8.8.8.8,ICMP,62,3,32,61.7,Ping,Completed
2025-02-25 22:08:54.642,Day2-TMO-MNO-DEF-OUTER,36.19342000,-94.18016600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,61,4,32,61.3,Ping,Completed
2025-02-25 22:08:55.622,Day2-TMO-MNO-DEF-OUTER,36.19342200,-94.18032200,QualiPoc_083101,5G NR,8.8.8.8,ICMP,39,5,32,39.3,Ping,Completed
2025-02-25 22:08:56.642,Day2-TMO-MNO-DEF-OUTER,36.19342500,-94.18048000,QualiPoc_083101,5G NR,8.8.8.8,ICMP,58,6,32,57.5,Ping,Completed
2025-02-25 22:08:57.643,Day2-TMO-MNO-DEF-OUTER,36.19342900,-94.18065000,QualiPoc_083101,5G NR,8.8.8.8,ICMP,57,7,32,56.8,Ping,Completed
2025-02-25 22:08:58.646,Day2-TMO-MNO-DEF-OUTER,36.19343300,-94.18082200,QualiPoc_083101,5G NR,8.8.8.8,ICMP,59,8,32,59.4,Ping,Completed
2025-02-25 22:08:59.642,Day2-TMO-MNO-DEF-OUTER,36.19343800,-94.18099200,QualiPoc_083101,5G NR,8.8.8.8,ICMP,55,9,32,54.9,Ping,Completed
2025-02-25 22:09:00.642,Day2-TMO-MNO-DEF-OUTER,36.19344100,-94.18116400,QualiPoc_083101,5G NR,8.8.8.8,ICMP,54,10,32,54.3,Ping,Completed
2025-02-25 22:09:31.947,Day2-TMO-MNO-DEF-OUTER,36.19440200,-94.18327500,QualiPoc_083101,5G NR,8.8.8.8,ICMP,69,1,32,68.6,Ping,Completed
2025-02-25 22:09:32.952,Day2-TMO-MNO-DEF-OUTER,36.19444200,-94.18335500,QualiPoc_083101,5G NR,8.8.8.8,ICMP,73,2,32,72.6,Ping,Completed
2025-02-25 22:09:33.954,Day2-TMO-MNO-DEF-OUTER,36.19446400,-94.18341100,QualiPoc_083101,5G NR,8.8.8.8,ICMP,74,3,32,73.7,Ping,Completed
2025-02-25 22:09:34.954,Day2-TMO-MNO-DEF-OUTER,36.19447400,-94.18344000,QualiPoc_083101,5G NR,8.8.8.8,ICMP,71,4,32,71.3,Ping,Completed
2025-02-25 22:09:35.962,Day2-TMO-MNO-DEF-OUTER,36.19449300,-94.18353300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,77,5,32,77.1,Ping,Completed
2025-02-25 22:09:36.945,Day2-TMO-MNO-DEF-OUTER,36.19449800,-94.18360200,QualiPoc_083101,5G NR,8.8.8.8,ICMP,59,6,32,59.1,Ping,Completed
2025-02-25 22:09:37.943,Day2-TMO-MNO-DEF-OUTER,36.19450000,-94.18363800,QualiPoc_083101,5G NR,8.8.8.8,ICMP,55,7,32,55.3,Ping,Completed
2025-02-25 22:09:38.943,Day2-TMO-MNO-DEF-OUTER,36.19450200,-94.18371200,QualiPoc_083101,5G NR,8.8.8.8,ICMP,54,8,32,54.3,Ping,Completed
2025-02-25 22:09:39.943,Day2-TMO-MNO-DEF-OUTER,36.19450200,-94.18378300,QualiPoc_083101,5G NR,8.8.8.8,ICMP,53,9,32,53.3,Ping,Completed
2025-02-25 22:09:40.944,Day2-TMO-MNO-DEF-OUTER,36.19450500,-94.18387600,QualiPoc_083101,5G NR,8.8.8.8,ICMP,52,10,32,52.3,Ping,Completed
2025-02-25 22:14:05.843,Day2-ATT-MNO-DEF-OUTER,36.19447000,-94.18425100,QualiPoc_083101,LTE,8.8.8.8,ICMP,60,1,32,59.6,Ping,Completed
2025-02-25 22:14:06.876,Day2-ATT-MNO-DEF-OUTER,36.19447800,-94.18434400,QualiPoc_083101,LTE,8.8.8.8,ICMP,93,2,32,93.2,Ping,Completed
2025-02-25 22:14:07.821,Day2-ATT-MNO-DEF-OUTER,36.19448100,-94.18440800,QualiPoc_083101,LTE,8.8.8.8,ICMP,36,3,32,36.5,Ping,Completed
2025-02-25 22:14:08.832,Day2-ATT-MNO-DEF-OUTER,36.19448100,-94.18444200,QualiPoc_083101,LTE,8.8.8.8,ICMP,46,4,32,46.5,Ping,Completed
2025-02-25 22:14:09.833,Day2-ATT-MNO-DEF-OUTER,36.19447900,-94.18455300,QualiPoc_083101,LTE,8.8.8.8,ICMP,47,5,32,47.1,Ping,Completed
2025-02-25 22:14:10.840,Day2-ATT-MNO-DEF-OUTER,36.19447900,-94.18459200,QualiPoc_083101,LTE,8.8.8.8,ICMP,53,6,32,52.8,Ping,Completed
2025-02-25 22:14:11.835,Day2-ATT-MNO-DEF-OUTER,36.19447900,-94.18469900,QualiPoc_083101,LTE,8.8.8.8,ICMP,46,7,32,45.9,Ping,Completed
2025-02-25 22:14:12.834,Day2-ATT-MNO-DEF-OUTER,36.19447900,-94.18476900,QualiPoc_083101,LTE,8.8.8.8,ICMP,44,8,32,43.6,Ping,Completed
2025-02-25 22:14:13.852,Day2-ATT-MNO-DEF-OUTER,36.19447700,-94.18480300,QualiPoc_083101,LTE,8.8.8.8,ICMP,61,9,32,60.9,Ping,Completed
2025-02-25 22:14:14.844,Day2-ATT-MNO-DEF-OUTER,36.19448200,-94.18486900,QualiPoc_083101,LTE,8.8.8.8,ICMP,52,10,32,51.9,Ping,Completed
2025-02-25 22:14:46.365,Day2-ATT-MNO-DEF-OUTER,36.19348700,-94.18562400,QualiPoc_083101,LTE,8.8.8.8,ICMP,69,1,32,68.7,Ping,Completed
2025-02-25 22:14:47.355,Day2-ATT-MNO-DEF-OUTER,36.19349000,-94.18570600,QualiPoc_083101,LTE,8.8.8.8,ICMP,54,2,32,54.5,Ping,Completed
2025-02-25 22:14:48.345,Day2-ATT-MNO-DEF-OUTER,36.19349300,-94.18580100,QualiPoc_083101,LTE,8.8.8.8,ICMP,46,3,32,45.6,Ping,Completed
2025-02-25 22:14:49.345,Day2-ATT-MNO-DEF-OUTER,36.19349500,-94.18590600,QualiPoc_083101,LTE,8.8.8.8,ICMP,45,4,32,44.6,Ping,Completed
2025-02-25 22:14:50.353,Day2-ATT-MNO-DEF-OUTER,36.19349800,-94.18602200,QualiPoc_083101,LTE,8.8.8.8,ICMP,51,5,32,51.3,Ping,Completed
2025-02-25 22:14:51.345,Day2-ATT-MNO-DEF-OUTER,36.19350000,-94.18614200,QualiPoc_083101,LTE,8.8.8.8,ICMP,43,6,32,43,Ping,Completed
2025-02-25 22:14:52.355,Day2-ATT-MNO-DEF-OUTER,36.19350300,-94.18626900,QualiPoc_083101,LTE,8.8.8.8,ICMP,51,7,32,50.9,Ping,Completed
2025-02-25 22:14:53.363,Day2-ATT-MNO-DEF-OUTER,36.19350500,-94.18640000,QualiPoc_083101,LTE,8.8.8.8,ICMP,57,8,32,57,Ping,Completed
2025-02-25 22:14:54.356,Day2-ATT-MNO-DEF-OUTER,36.19350800,-94.18653200,QualiPoc_083101,LTE,8.8.8.8,ICMP,48,9,32,48.4,Ping,Completed
2025-02-25 22:14:55.364,Day2-ATT-MNO-DEF-OUTER,36.19350900,-94.18667100,QualiPoc_083101,LTE,8.8.8.8,ICMP,54,10,32,54.4,Ping,Completed
2025-02-25 22:15:26.908,Day2-ATT-MNO-DEF-OUTER,36.19359200,-94.19168200,QualiPoc_083101,LTE,8.8.8.8,ICMP,70,1,32,70.3,Ping,Completed
